@relation test-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.MathExpression-Esin((A*0.0174532925))

@attribute lat_attr numeric
@attribute lon_attr numeric

@data
0.014382,0.603649
-0.001898,0.957234
0.01183,0.395786
0.011321,0.006147
0.01232,-0.998484
-0.001914,0.957471
-0.001898,0.957234
-0.007048,-0.726182
0.007209,-0.999148
-0.00193,0.957807
-0.001899,0.957123
0.012375,0.100067
-0.00193,0.957807
0.013652,-0.004443
0.011075,-0.01077
0.012669,0.005081
0.011037,-0.973557
0.008765,-0.999645
-0.001927,0.957858
0.014027,-0.039398
-0.002151,0.937099
0.001083,0.988526
-0.001921,0.957461
-0.002114,0.953122
-0.001971,0.956737
0.013607,0.117815
0.01432,0.209907
0.011749,-0.947408
-0.008553,-0.780299
0.011993,-0.985959
0.000907,0.979656
0.013943,0.112862
0.013425,0.130226
0.011094,-0.007565
0.010956,-0.974591
-0.001898,0.957234
-0.001898,0.958158
0.011423,-0.960623
-0.001893,0.957314
-0.001888,0.957385
-0.008737,-0.779784
0.014347,0.176662
0.010931,-0.975718
-0.000293,0.983678
0.013384,0.248325
-0.006843,-0.692083
-0.002107,0.954428
-0.001893,0.957314
0.001672,0.886139
-0.002367,0.937592
-0.002368,0.937477
0.010899,-0.000777
-0.002097,0.951803
-0.001862,0.959565
-0.001893,0.957314
-0.00219,0.923364
0.011999,-0.067825
0.011274,-0.974073
0.006327,-0.377421
-0.008741,0.513225
0.014719,0.194685
0.000412,0.821985
0.000961,0.97953
0.010958,-0.973785
-0.00193,0.958367
0.000959,0.979113
-0.001885,0.957092
0.013669,-0.007051
-0.001899,0.957123
-0.002216,0.922626
-0.008797,-0.780497
0.010853,-0.969399
-0.007101,-0.729279
-0.001965,0.956966
0.013653,0.12156
0.010972,-0.972796
-0.001898,0.957234
-0.002364,0.937038
-0.002097,0.951803
0.010428,-0.0777
0.011787,-0.99248
0.011216,-0.992619
0.010287,-0.985661
-0.002151,0.937099
0.011597,-0.999115
-0.007101,-0.729279
-0.001954,0.957208
0.013636,-0.014905
0.013822,0.084672
-0.001581,0.87094
-0.002423,0.922834
-0.006359,-0.74302
0.011756,-0.945933
0.0122,-0.9578
-0.001914,0.957471
0.011737,-0.950268
0.013781,0.093423
-0.001898,0.957234
0.011862,-0.028079
0.010064,-0.977191
0.013663,-0.002562
0.014444,-0.074196
-0.000391,0.892539
-0.002233,0.922336
0.000673,0.97719
-0.002025,0.957446
-0.001893,0.957314
-0.002008,0.952614
0.01432,0.183819
-0.002109,0.952476
-0.001893,0.957314
0.015147,0.423298
-0.001893,0.957314
0.009702,-0.883725
0.013537,0.105618
-0.002259,0.959437
0.009472,-0.888969
0.011817,-0.96077
0.011397,-0.961056
0.014382,0.603649
0.013644,0.078987
0.000158,0.980628
0.0008,0.979031
-0.001961,0.957697
0.011117,0.046112
0.010805,-0.997267
-0.001914,0.957471
0.001774,0.898488
-0.00237,0.937464
0.010497,-0.972176
0.01354,-0.081607
0.007499,-0.98879
0.01374,0.083538
-0.002215,0.922343
-0.001934,0.957082
0.011482,-0.960305
-0.002103,0.953349
0.013616,0.105777
0.01314,0.040695
-0.002439,0.923002
0.011376,-0.961489
0.011906,-0.950025
0.015803,0.423455
0.009325,-0.999994
0.014462,-0.055598
-0.007101,-0.729279
0.013506,0.122454
0.010812,-0.989596
0.013662,0.080037
0.009766,-0.880692
-0.001982,0.957314
0.000882,0.978889
-0.002376,0.93758
-0.0021,0.953538
-0.00195,0.957425
0.012502,0.153229
0.001003,0.917678
-0.001927,0.957858
-0.002221,0.922397
0.013349,0.141641
0.01243,-0.959641
0.005707,-0.986811
-0.002324,0.934943
-0.002203,0.922417
0.000855,0.979659
0.013997,-0.108585
0.009592,-0.995936
0.0146,-0.150617
0.014042,-0.01926
-0.00194,0.957345
-0.001887,0.957168
0.011411,-0.964583
0.01378,0.104959
-0.001906,0.956524
-0.002439,0.923002
-0.002117,0.952948
-0.007101,-0.729279
0.011493,-0.95886
0.011005,-0.995433
-0.008797,-0.780497
0.013147,0.038799
-0.001891,0.956483
-0.007499,-0.758343
-0.001965,0.956966
-0.006981,-0.72707
0.011253,-0.992477
0.013653,-0.011517
0.011578,-0.999336
0.012866,0.32608
-0.001938,0.957883
0.010748,-0.995535
0.014382,0.603649
-0.001875,0.957077
0.009961,0.331717
0.013871,0.11886
-0.00237,0.937464
0.011429,-0.961748
0.011201,-0.997766
-0.00815,-0.75023
-0.0023,0.934869
-0.001912,0.957908
0.013425,0.130226
-0.002117,0.956605
0.000939,0.979949
0.010888,-0.999958
-0.001938,0.956839
-0.00237,0.937464
0.013935,-0.054572
0.01058,-0.105022
-0.001954,0.957208
0.013739,0.077928
-0.001883,0.956991
0.010402,-0.990649
-0.007101,-0.729279
0.013682,-0.046562
-0.002477,-0.573859
-0.002093,0.953769
0.005459,-0.913649
-0.001567,0.870854
0.011402,-0.963511
0.014218,-0.062564
-0.001904,0.956819
0.007599,-0.9914
-0.000731,0.914981
0.011689,-0.999432
0.011384,-0.960558
0.013721,0.076427
0.011864,-0.988044
-0.000903,0.967414
-0.002101,0.953349
0.009671,-0.995474
0.011063,-0.963638
0.013694,0.130129
0.012416,0.188701
0.014097,-0.021356
0.011393,-0.960995
-0.002323,0.930405
-0.006843,-0.692083
-0.002108,0.956874
0.013515,0.057523
0.014105,-0.052051
-0.002214,0.937707
-0.006886,-0.71743
0.010291,-0.903223
0.00972,-0.995198
0.010968,-0.996878
-0.001891,0.958278
0.012135,-0.940452
0.009761,-0.988613
0.001088,0.988715
-0.00211,0.952937
0.011394,-0.96127
0.01289,-0.845979
0.013661,-0.001978
-0.001935,0.957692
-0.001891,0.958527
0.012812,-0.91508
-0.002615,0.904202
0.013658,-0.002151
-0.001888,0.957385
-0.002439,0.923002
0.011207,-0.966738
0.010302,-0.980966
0.012583,-0.021671
0.014026,-0.053808
-0.001914,0.957471
0.015019,0.304558
0.005707,-0.986811
0.000885,0.980591
-0.002128,0.937057
0.01139,-0.961238
0.011132,-0.997947
0.013953,0.152055
0.0118,-0.945384
-0.002161,0.937294
-0.000981,-0.87294
-0.001914,0.957471
0.01495,0.169439
0.013786,0.088932
-0.001899,0.957123
-0.002371,0.937519
-0.001938,0.956945
0.014085,-0.028443
-0.001909,0.958576
-0.001898,0.957234
0.000959,0.979113
-0.001858,0.961204
0.011008,-0.97535
-0.000731,0.914981
0.009994,-0.987248
0.005506,-0.91365
0.011518,-0.957852
-0.00195,0.957425
0.010934,-0.975278
-0.002101,0.953349
0.011742,-0.954975
0.011654,0.215901
0.013821,0.085205
0.013661,-0.001555
-0.001952,0.956008
0.000907,0.979656
0.011584,-0.994793
0.013806,0.116488
-0.001898,0.957234
0.013143,0.040945
-0.000911,0.967099
0.013173,0.145858
-0.001407,0.964842
-0.002115,0.95175
-0.004826,-0.746476
0.013784,0.078014
0.014412,0.163094
0.013888,0.592041
-0.007553,-0.759176
-0.002111,0.953101
0.0004,0.820272
0.011093,-0.006544
0.011138,-0.994909
0.014491,-0.082294
-0.0023,0.934869
-0.002151,0.937099
0.009303,-0.999984
0.011374,-0.96108
0.011906,-0.944508
-0.002117,0.952815
0.011213,-0.967227
0.013618,-0.008889
0.010372,-0.087416
0.008796,-0.990893
0.01525,0.431152
0.011465,-0.962382
-0.002114,0.953396
0.010889,-0.975507
0.01232,-0.998484
-0.001898,0.957234
-0.002151,0.937099
0.000141,0.980206
-0.002271,0.931177
0.011327,-0.064818
-0.007101,-0.729279
0.013659,-0.002767
-0.00237,0.937464
0.011664,-0.999227
-0.001899,0.957123
-0.002161,0.92272
0.011063,-0.963638
-0.0021,0.953538
0.000412,0.821985
-0.001893,0.957314
0.011208,-0.966653
0.011558,0.039202
-0.002515,-0.599286
0.012865,0.326273
0.010949,-0.974035
-0.002101,0.953349
0.011826,0.396308
0.008723,-0.995664
-0.001567,0.87106
-0.001881,0.957461
0.013509,0.122852
-0.000765,0.961449
0.013659,-0.056114
0.013924,-0.028097
0.01121,-0.96718
-0.001891,0.956768
0.011267,-0.963201
0.011364,-0.960889
0.00868,-0.999998
0.0142,-0.041103
0.010254,-0.977575
0.013992,0.966317
0.013647,-0.002874
0.0008,0.979031
0.010718,-0.983215
0.011637,-0.947879
0.008304,-0.987256
0.013612,-0.925983
0.01369,0.090749
0.013243,0.132725
0.011482,-0.15111
0.011814,-0.993242
0.011217,-0.96679
0.010717,-0.843944
0.000118,0.98056
0.008925,-0.996999
0.013821,0.085704
-0.003934,-0.625245
0.013651,-0.00328
-0.002093,0.953769
0.011999,-0.067825
0.010146,-0.976203
0.008753,-0.990417
0.010099,-0.987099
0.013153,0.042063
-0.001873,0.957244
-0.007667,0.46968
0.013775,0.100673
-0.001898,0.957234
-0.002117,0.952948
-0.001891,0.958278
0.013524,0.075217
0.013846,0.105908
-0.002632,0.904723
0.010171,-0.984716
0.011217,-0.96679
-0.001904,0.956819
0.011313,-0.061712
0.013533,0.075938
0.011062,-0.995611
0.012596,-0.989266
-0.001876,0.957087
0.012333,-0.998597
0.013665,-0.002612
-0.001914,0.957471
-0.001888,0.957632
-0.000388,0.892476
-0.008097,-0.751794
0.012988,-0.029229
0.013961,0.099839
0.000907,0.979656
0.000141,0.980206
-0.002101,0.953349
-0.006656,-0.758031
0.013823,0.084442
0.009671,-0.995474
-0.00228,0.938487
-0.002042,0.948335
-0.001567,0.87106
0.01046,-0.971737
0.010264,-0.906204
0.012535,0.234267
0.000939,0.979949
0.013618,-0.008889
0.0142,-0.041103
-0.001957,0.957697
0.011712,-0.946868
0.00868,-0.999998
0.009698,-0.881262
0.013692,-0.013015
-0.00193,0.958367
-0.001914,0.957471
-0.00211,0.953228
0.013614,-0.011344
0.008865,-0.991007
0.011986,-0.985242
-0.007101,-0.729279
-0.001965,0.956966
-0.001914,0.957471
-0.008097,-0.751794
0.014382,0.603649
-0.00237,0.937464
0.011318,-0.061851
0.014026,-0.038582
0.013634,-0.093485
-0.00219,0.923364
0.013694,-0.004847
0.000907,0.979656
0.015018,0.3068
-0.002101,0.927301
0.014,-0.040479
0.011423,-0.962641
-0.002387,0.938004
0.013787,0.094115
0.011415,0.246214
0.013843,0.087121
0.010372,-0.087416
0.000146,0.838338
-0.008728,-0.810361
0.013496,0.053539
-0.001891,0.958278
-0.001909,0.958576
0.013786,0.088932
-0.002203,0.922417
0.01102,-0.11845
-0.001935,0.956442
0.011818,-0.993229
-0.001906,0.95736
0.000959,0.979113
-0.00815,-0.75023
-0.002114,0.952375
0.012317,-0.998312
-0.001935,0.957319
-0.002092,0.953175
0.000939,0.979949
-0.001914,0.957471
0.013676,-0.093485
-0.001567,0.871197
-0.001898,0.957234
0.011274,-0.974073
-0.001885,0.957092
0.007592,-0.985528
0.009895,-0.998542
0.013726,-0.008815
0.012732,-0.947085
-0.001691,0.86654
0.014004,-0.043242
-0.002419,0.923358
0.013636,-0.009434
0.001088,0.988715
0.011038,0.153875
-0.002117,0.952948
0.013731,0.076984
0.009961,0.331717
-0.001978,0.957627
-0.001982,0.957314
0.012602,0.08305
0.011992,-0.983694
0.011191,-0.966808
0.013761,0.096822
-0.002654,0.904931
0.011394,-0.96127
0.011904,-0.973062
0.013001,0.200379
0.01069,-0.999449
-0.001907,0.957239
0.013823,0.091006
-0.007101,-0.729279
0.010376,-0.999035
0.013809,0.09699
0.011253,-0.992537
0.011274,-0.974073
0.008852,-0.999799
-0.007774,-0.756911
0.013657,-0.002425
0.013028,0.135475
0.011274,-0.974073
-0.007774,-0.756911
0.01139,-0.985807
0.012221,-0.957501
-0.001893,0.957314
-0.008001,-0.79696
-0.002371,0.937519
0.01135,-0.967481
0.010998,-0.97887
0.010742,-0.847946
-0.006962,-0.726223
0.009447,-0.99294
-0.00237,0.937464
0.010671,-0.846667
-0.002419,0.923358
-0.001928,0.956737
-0.002195,0.937586
0.011367,-0.959431
0.0121,-0.999008
0.010525,-0.998228
0.014105,-0.052051
0.011208,-0.966653
0.011408,-0.962523
0.001097,0.988643
0.00757,-0.985663
0.010127,-0.9914
-0.001978,0.957627
0.011864,-0.150093
-0.001914,0.957471
0.011564,0.032359
0.008331,-0.988689
0.000906,0.979959
-0.001863,0.95736
-0.001914,0.957692
0.000448,0.820701
-0.002233,0.922255
0.013767,0.088864
-0.001939,0.957491
0.01096,-0.973606
-0.001891,0.956768
0.011393,-0.961243
0.000673,0.97719
-0.001592,0.871394
0.008829,-0.995021
0.008226,-0.992183
0.009705,-0.995481
-0.002221,0.92214
0.009432,-0.889632
0.005831,-0.98677
0.012054,0.088094
0.012865,0.32593
0.008311,-0.282506
-0.002379,0.937343
0.011946,-0.834829
0.013662,-0.001529
0.009765,-0.888313
0.013778,0.092731
0.012067,-0.982736
0.010875,-0.999988
0.011761,-0.946193
-0.001916,0.9569
0.011895,-0.044105
0.013656,0.002407
0.013706,0.099814
0.00816,-0.992213
-0.002211,0.922275
0.0121,-0.999008
0.011647,-0.999188
-0.002381,0.937434
-0.00195,0.957425
0.01153,-0.988987
0.013765,0.089058
-0.007058,-0.780696
-0.008797,-0.780497
0.010461,-0.971128
0.013664,-0.000762
0.010451,-0.97058
0.011736,-0.993146
-0.001938,0.956945
0.011912,-0.97096
0.010943,-0.975042
-0.001927,0.957858
0.008732,-1
-0.007791,0.465644
-0.002215,0.92214
-0.001954,0.957208
-0.002097,0.953138
0.005749,-0.986787
0.012445,-0.959339
0.008828,-0.998856
-0.002477,-0.573859
0.011757,-0.99296
0.013674,0.08335
0.014289,-0.030986
-0.001889,0.957229
0.01179,-0.945075
-0.006782,-0.690654
0.011746,-0.945924
0.011581,0.027424
0.009479,-0.992678
-0.001183,-0.624401
0.00977,-0.878692
0.011057,-0.966291
-0.000493,0.972014
0.008874,-0.999518
0.011765,-0.999865
0.012996,0.281107
0.011736,-0.993146
0.010956,-0.974591
-0.001927,0.957858
-0.009159,-0.816159
0.009685,-0.877414
0.011133,-0.969397
-0.001917,0.957037
0.000939,0.979099
0.01133,-0.98408
-0.00198,0.955237
-0.001887,0.957168
0.011245,-0.967949
0.01374,0.020206
0.011053,-0.96423
0.010998,-0.974859
0.013723,0.079316
0.013974,0.114413
-0.001879,0.95688
0.013794,0.106285
0.011396,-0.960729
-0.002371,0.937519
0.011051,-0.972714
0.014007,-0.108679
-0.002654,0.904931
0.011489,-0.994087
-0.006815,-0.68444
0.01132,-0.984829
0.011566,-0.999277
-0.001978,0.957627
0.010943,-0.974205
0.014202,-0.02535
-0.001916,0.9569
0.010718,-0.983215
0.012047,-0.982876
-0.002129,0.937051
0.01008,-0.987025
-0.007791,0.465644
-0.006962,-0.726223
-0.001916,0.956432
0.013863,0.159247
-0.001868,0.958088
-0.002654,0.904931
0.010433,-0.073922
-0.001879,0.957279
-0.000981,-0.87294
0.012454,-0.843766
-0.001893,0.957314
0.01147,-0.986777
0.013995,-0.05267
0.013655,-0.055426
-0.003684,-0.826562
0.01028,-0.904968
0.010807,-0.997396
-0.001879,0.957878
0.010114,-0.986768
0.000147,0.980212
-0.001927,0.957858
-0.001893,0.957314
0.000906,0.979959
-0.001271,0.93459
-0.001592,0.871394
-0.00193,0.958367
0.000938,0.979523
0.011242,-0.149392
0.009655,-0.995231
0.013621,0.174891
0.014382,0.603649
0.00107,0.988782
-0.004764,-0.831973
0.013889,0.080815
0.010875,-0.999988
0.008661,-0.99547
0.000939,0.979949
-0.002097,0.951803
0.011297,-0.964471
-0.001879,0.958238
0.010807,-0.997396
0.011004,-0.972771
-0.001916,0.956432
0.011098,-0.007024
0.013935,-0.054572
0.00089,0.979396
0.013851,0.079879
0.000945,0.979336
-0.001912,0.957908
0.013825,-0.003455
0.013806,0.119439
0.008669,-0.996276
0.008795,-0.990851
-0.006843,-0.692085
0.012715,0.186118
-0.000981,-0.87294
-0.001891,0.956768
-0.008797,-0.780497
0.011641,-0.952724
0.000118,0.98056
0.005438,-0.998039
0.013899,0.096175
0.013639,-0.047518
0.011373,-0.958307
0.000547,0.974229
0.012456,-0.959158
0.013744,0.078361
0.010807,-0.997396
0.009704,-0.982003
-0.007101,-0.729279
0.006137,-0.971698
0.010233,-0.98182
0.010596,-0.847233
0.012181,-0.999546
0.014024,-0.039528
0.011555,-0.989257
